To Author,Tweet_ID,Created_at,Tweet
JonnyMoeTrades,1514346477291814914,2022-04-13 20:55:10+00:00,"Wasn't bullish

$BTC https://t.co/cq3huY7DP6"
JonnyMoeTrades,1514280481369513991,2022-04-13 16:32:55+00:00,"@JonnyMoeTrades $DXY appears to be topping with D1 bearish divergence and rejection of 100 round number.

$BTC prints another HL
$ETHBTC breakout above memeline
April #Altseason incoming https://t.co/LSOBVT9HKd"
