To Author,Tweet_ID,Created_at,Tweet
saylor,1516145353854431233,2022-04-18 20:03:15+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/IUlqULMV99"
saylor,1516145294114795530,2022-04-18 20:03:01+00:00,@saylor When #Bitcoin maxis finally take their heads out of the B holes and take a look at #Litecoin with #MWEB they will become truly crypto enlightened @saylor @natbrunell @nayibbukele @kevinolearytv
saylor,1516144488384716803,2022-04-18 19:59:49+00:00,@saylor Correct https://t.co/3N1HOLjXPa
saylor,1516144086952169476,2022-04-18 19:58:13+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/XfUMd3GIDG"
saylor,1516143071112708098,2022-04-18 19:54:11+00:00,@saylor Some many people missed the opportunity in #BTC and I don't want to miss the golden opportunity in alts like #XRP and $CVP cos I am sold out to hodl this gems.
saylor,1516142960668479488,2022-04-18 19:53:45+00:00,"@saylor Hello Michael Saylor,

I need 0.1 BTC to meet my daughter. We've been apart for 12 years. If you can help, here's my wallet account:

Bitcoin: 32s8wKv32mCbnULfhxJp6yCguLMSeFbGVe

May God repay your kindness

My contact: +6281284447040"
saylor,1516141140411658249,2022-04-18 19:46:31+00:00,"@saylor Not me, sir. The day I found out about #Bitcoin, January 4th 2009, I was all-in. Unfortunately, I lost all of my corn in a boating accident last year, so I’m currently plugging away like the rest of the #BTC plebs."
saylor,1516140526931652609,2022-04-18 19:44:04+00:00,@saylor Like you right? They converted you. You were the Saul of $BTC and now you are the Paul of $BTC!
saylor,1516139874969165831,2022-04-18 19:41:29+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/9i7Q03TL3O"
saylor,1516139564758454273,2022-04-18 19:40:15+00:00,"@saylor Bitcoin will go up. Always! When you see it going down, just zoom out and you will see it going up!"
saylor,1516139403848167430,2022-04-18 19:39:37+00:00,"@saylor #Bitcoin is more than an asset, it's a lifeboat"
saylor,1516139012452499470,2022-04-18 19:38:03+00:00,"@saylor HeliosFund is the 1st Web3 platform to offer services of mining-finance through the MiFi protocol, a breakthrough algo of our creation. We’re crowdfunding on https://t.co/TJFJ0mM6Vn . Legal disclosure: https://t.co/ptzdt3IDKy . Check it out and become part of us! #Bitcoin #crypto"
saylor,1516138941681963016,2022-04-18 19:37:46+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/0BxWS8NsQo"
saylor,1516138783263051784,2022-04-18 19:37:09+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/jXnG0a17oU"
saylor,1516138431407177729,2022-04-18 19:35:45+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/6NIKbUsrdV"
saylor,1516138232005726213,2022-04-18 19:34:57+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/IghQLUSHcd"
saylor,1516137842765926402,2022-04-18 19:33:24+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/XyFazsWvXh"
saylor,1516137562318032896,2022-04-18 19:32:17+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/PgV3iQe5MG"
saylor,1516137377496018951,2022-04-18 19:31:33+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/LPSibQv7X0"
saylor,1516137169513066505,2022-04-18 19:30:44+00:00,"@saylor MEVR TOKEN
We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/9hKJcryGlh https://t.co/ek6F7tTI3b"
saylor,1516137165851353091,2022-04-18 19:30:43+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/ISM1nu1pDX🔥🔥🔥🔥🔥🚀🚀🚀🚀💪🏿💪🏿💪🏿"
saylor,1516137126647443457,2022-04-18 19:30:34+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/UVPY1TMIbV"
saylor,1516137126315933703,2022-04-18 19:30:34+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/13tVe38zx7"
saylor,1516137105499787265,2022-04-18 19:30:29+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/4vPkknH4lI"
saylor,1516137088630108160,2022-04-18 19:30:25+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/LWYvXGjX7j"
saylor,1516137078030962688,2022-04-18 19:30:22+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/YnyIuEvxnf"
saylor,1516137070779109384,2022-04-18 19:30:20+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/B2GQJwpLyn"
saylor,1516137057999278080,2022-04-18 19:30:17+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/Z9708m8Vlj"
saylor,1516137057269305345,2022-04-18 19:30:17+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/wy3tuLLwR2"
saylor,1516137056900165632,2022-04-18 19:30:17+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/ZEtPXhPwQX"
saylor,1516137056610791424,2022-04-18 19:30:17+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/bxjQU0d9yb"
saylor,1516137051728625667,2022-04-18 19:30:16+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/tOnZyvuLJD"
saylor,1516137048150884367,2022-04-18 19:30:15+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/NJDhotWjfx"
saylor,1516137045311242244,2022-04-18 19:30:14+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/h0ZWyQJDBr"
saylor,1516137044619284487,2022-04-18 19:30:14+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/3moKkSM5Tp"
saylor,1516137041163128839,2022-04-18 19:30:13+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/qa42fNq8m5"
saylor,1516137039921561608,2022-04-18 19:30:13+00:00,"@saylor We rank first in the most valuable coins in 7 days.  Don't you want to go to the moon together?
@mevrtoken #mevrtoken #mevr

#ETH #Solana #BTC #Bitcoin #ElonMusk #Crypto https://t.co/wpNTISAqZe"
saylor,1516136108114923522,2022-04-18 19:26:31+00:00,"@saylor you did so well in the bubble of 2001....

seems you have not learned.

Anyone following should know MSTR history. 

99.91% loss in tech bubble that is who you are following.

For fuck sake Jordan Belfore is pumpin btc lol"
saylor,1516135936232341507,2022-04-18 19:25:50+00:00,@saylor BTC MAXIS... https://t.co/8ILBQcWZG1
saylor,1516135295976194056,2022-04-18 19:23:17+00:00,@saylor You don't have to be a maxi to acknowledge that Bitcoin has created a trend for economic empowerment.
saylor,1516135250270855172,2022-04-18 19:23:06+00:00,"@saylor The problem with the jesus of btc( saylor)is, he is less and less produktiv and make btc down to earn money.
A real prophet would educate about the technology.
So Saylor, you are bad for btc!!!!"
saylor,1516133340188921857,2022-04-18 19:15:31+00:00,"@saylor Nobody against bitcoin and
Should not be"
saylor,1516132347992690689,2022-04-18 19:11:34+00:00,"@saylor @dergigi #Bitcoin 
You may be trading by yourself &amp; still losing money, it’s because a signals is never as accurate as a Pro trader doing it physically.
Invest with  @Cryptypedro today and watch your life turn around, start earning 30%+  daiy by investing with @Cryptypedro"
saylor,1516132195122954246,2022-04-18 19:10:58+00:00,@saylor Bitcoin and crypto exchanges need a fair check.  Those who own large amounts of crypto are manipulating the market.  (opening new companies and giving tips) small investors' money runs out and goes to these companies.  This is not fair. 👁
saylor,1516132194024050697,2022-04-18 19:10:58+00:00,"@saylor “Success is getting what you want, happiness is wanting what you get”
― W. P. Kinsella on #Bitcoin"
saylor,1516131112334114827,2022-04-18 19:06:40+00:00,"@saylor you left out the largest by far chunk of people:
normies
who have heard of bitcoin and it's a running joke"
